target_id	length	eff_length	est_counts	tpm
ENST00000449260	2127	2181.34	990.988	14.0936
ENST00000552882	2516	2591.14	8.80069	0.105367
ENST00000550464	1867	1908.56	346.452	5.63139
ENST00000548747	2757	2771.69	0	0
ENST00000548493	2204	2277.05	3927.01	53.5018
ENST00000550447	901	818.767	33.1827	1.25727
ENST00000549564	503	336.936	0	0
ENST00000549404	1355	1392.96	262.647	5.84942
ENST00000550762	505	356.515	79.5073	6.91843
ENST00000548803	895	768.967	18.1093	0.730588
ENST00000547137	1047	991.165	46.9544	1.46963
ENST00000546543	912	862.656	38.3092	1.37766
ENST00000556802	754	676.751	45.9267	2.1053
ENST00000548689	576	432.675	0	0
ENST00000550590	801	639.017	141.112	6.8506
ENST00000549430	646	482.808	0	0
ENST00000549418	568	424.312	0	0
ENST00000549233	573	425.27	5.31079	0.387412
ENST00000549413	461	305.075	11.688	1.18854
ENST00000360714	2203	2214.16	0	0
ENST00000536427	2077	2091.34	0	0
ENST00000539511	1924	1981.67	0	0
ENST00000376510	1803	1640.58	474.266	8.96817
ENST00000472663	612	446.33	109.076	7.58144
ENST00000468633	444	304.026	2.65771	0.271191
ENST00000275015	2556	2884.4	680.58	7.31984
ENST00000443607	561	427.788	17.0626	1.23735
ENST00000477930	901	935.118	15.3571	0.509474
ENST00000514815	296	135.785	2.85958	0.653326
ENST00000265174	2731	2410.6	7686.04	98.9135
ENST00000511304	927	692.561	0	0
ENST00000502431	903	720.865	31.1508	1.34058
ENST00000514489	579	403.197	7.65388	0.5889
ENST00000506544	577	369.155	10.3351	0.868525
ENST00000512641	466	323.498	0	0
ENST00000504987	492	360.152	5.19208	0.447233
ENST00000606445	401	235.943	0	0
ENST00000322611	1878	1846.81	8580	144.126
ENST00000299596	1443	1120.6	469.121	12.9871
ENST00000524543	3848	3112.88	1238.55	12.3432
ENST00000528080	3968	3287.3	1194.56	11.2732
ENST00000533867	966	635.254	90.9501	4.44154
ENST00000527813	803	615.883	18.7859	0.946263
ENST00000533723	723	518.162	10.515	0.629538
ENST00000466496	1928	1848.84	0	0
ENST00000482025	2834	2929.95	21.8132	0.23096
ENST00000369140	2324	2389.01	4.25094	0.0552007
ENST00000482343	2736	2756.58	29.4496	0.331427
ENST00000492824	3332	3415.33	0.316723	0.0028769
ENST00000495054	933	858.823	8.74484	0.315883
ENST00000490310	1067	930.902	6.71166	0.223668
ENST00000493562	620	453.866	0	0
ENST00000479272	554	428.819	3.1254	0.226105
ENST00000439741	2856	2931.78	64.1479	0.67878
ENST00000361405	2249	2269.19	6.04112	0.0825895
ENST00000406732	2689	2730.03	5.39858	0.0613466
ENST00000598274	225	76.076	0	0
ENST00000392547	4587	4212.82	430.641	3.17118
ENST00000272746	3028	2994.35	52.8201	0.547236
ENST00000359761	2003	2154.92	15.9263	0.229278
ENST00000392546	2180	2271.98	0	0
ENST00000409891	2568	2401.87	0	0
ENST00000467149	745	596.706	1.34915	0.0701421
ENST00000409415	1772	1841.55	33.058	0.556894
ENST00000455428	488	321.936	0	0
ENST00000410117	777	610.866	0	0
ENST00000436221	373	230.302	8.61429	1.16038
ENST00000480400	593	441.945	2.59104	0.181879
ENST00000470752	638	428.135	0	0
ENST00000474332	588	375.275	2	0.165333
ENST00000488830	788	557.281	0	0
ENST00000490887	613	405.046	0	0
ENST00000469002	624	465.052	5	0.333539
ENST00000487291	553	426.314	18.0242	1.31161
ENST00000371117	16282	15520.4	36.2545	0.0724664
ENST00000340994	11589	11280.3	1.74555	0.00480052
ENST00000232217	694	550.679	2	0.11267
ENST00000511956	489	322.936	0	0
ENST00000506825	180	44.879	0	0
ENST00000237380	10868	10163	6369.62	19.4433
ENST00000506409	347	183.306	321.728	54.4489
ENST00000503945	879	687.423	656.803	29.6408
ENST00000499786	606	439.866	0	0
ENST00000478304	988	929.335	0	0
ENST00000383328	1620	1587.18	0	0
ENST00000383327	1557	1520.01	0	0
ENST00000497879	2131	2059.39	0	0
ENST00000469629	682	575.528	0	0
ENST00000481181	1049	952.12	0	0
ENST00000468702	919	813.079	6.27461	0.239404
ENST00000490657	1128	1044.66	0	0
ENST00000465945	725	564.38	0	0
ENST00000460304	820	726.765	0	0
ENST00000469343	854	773.608	0	0
ENST00000547578	1804	1788.86	0	0
ENST00000315599	4280	4255.13	11.2895	0.0823073
ENST00000394173	1313	1146.87	0	0
ENST00000593660	1497	1330.87	0	0
ENST00000601951	1439	1272.87	0	0
ENST00000354397	1197	1030.87	0	0
ENST00000593821	807	640.866	0	0
ENST00000602261	939	772.866	0	0
ENST00000315591	1143	976.866	0	0
ENST00000394161	507	340.936	0	0
ENST00000204801	1083	916.866	0	0
ENST00000601256	994	827.866	0	0
ENST00000301357	3920	3878.22	6.11083	0.0488817
ENST00000522112	573	371.001	0	0
ENST00000534619	578	395.506	0	0
ENST00000521748	2819	2278.72	768.977	10.4689
ENST00000531508	892	738.868	17.0397	0.71544
ENST00000276681	2814	2270.67	7638.98	104.366
ENST00000404234	3444	3798.38	12.1782	0.099463
ENST00000360929	6307	6339.65	3.09046	0.0151229
ENST00000248933	3248	3561.57	10.902	0.0949608
ENST00000343706	2898	3203.53	9.40693	0.0910956
ENST00000403121	3078	3285.01	0	0
ENST00000402979	3306	3506.94	0	0
ENST00000483291	530	363.866	0	0
ENST00000494013	563	396.866	0	0
ENST00000529632	6532	6603.71	81.4224	0.382502
ENST00000411842	983	874.672	0	0
ENST00000367203	3525	3750.79	381.535	3.15566
ENST00000534185	723	725.478	408.76	17.4792
ENST00000530882	769	758.698	0	0
ENST00000367204	3579	4066.11	6417.58	48.9632
ENST00000525442	538	475.352	2.06365	0.134679
ENST00000528591	597	493.291	10.2588	0.645167
ENST00000272193	1754	1918.94	4.59695	0.0743168
ENST00000480326	699	622.313	22.4565	1.11947
ENST00000525258	744	655.588	70.7098	3.346
ENST00000264382	6011	5844.87	0	0
ENST00000476593	565	398.866	0	0
ENST00000463607	363	198.822	0	0
ENST00000505478	838	607.894	298.622	15.2395
ENST00000504604	693	477.549	2.87856	0.186997
ENST00000503328	433	267.392	0	0
ENST00000511336	582	415.866	0	0
ENST00000510510	562	395.866	0	0
ENST00000264431	6949	6247.67	3143.11	15.607
ENST00000514565	596	429.866	0	0
ENST00000513816	3670	2639.98	7.29241	0.0856936
ENST00000512056	723	481.02	0	0
ENST00000502485	545	368.818	71.2426	5.99247
ENST00000510253	796	628.807	85.3644	4.21151
ENST00000505026	970	815.05	75.4999	2.87369
ENST00000509891	537	333.015	2.99606	0.279104
ENST00000381059	967	913.487	0	0
ENST00000341408	780	737.31	5.91762	0.248986
ENST00000481659	645	426.097	12.8616	0.936411
ENST00000305242	3572	3104.52	374.049	3.73777
ENST00000467083	626	459.866	0	0
ENST00000480504	783	541.191	11.4083	0.653957
ENST00000434029	1737	1400.52	2.15623	0.0477624
ENST00000486279	308	146.847	0	0
ENST00000537576	3004	2696.38	0	0
ENST00000545014	2521	2199.47	0	0
ENST00000239715	1737	1400.52	2.15623	0.0477624
ENST00000456772	2544	2477.62	13.5948	0.170223
ENST00000424625	559	501.967	0.465025	0.0287395
ENST00000419753	613	560.013	0	0
ENST00000493574	545	378.866	0	0
ENST00000481103	926	940.591	5.32359	0.175583
ENST00000454355	1968	2270.35	6.94254	0.0948646
ENST00000417965	569	515.674	0	0
ENST00000436633	871	843.835	0	0
ENST00000266980	2031	2274.81	0	0
ENST00000437277	588	512.803	0	0
ENST00000419232	833	831.143	1.34628	0.0502501
ENST00000447080	380	215.28	0	0
ENST00000498181	571	404.866	0	0
ENST00000358647	2291	2124.87	0	0
ENST00000479556	1524	1357.87	0	0
ENST00000476324	4782	4615.87	0	0
ENST00000466347	583	416.866	0	0
ENST00000469272	545	378.866	0	0
ENST00000493304	653	486.866	0	0
ENST00000285873	5397	5108.33	3607	21.9051
ENST00000522075	573	424.532	0	0
ENST00000523355	557	390.866	0	0
ENST00000373314	3760	4490.67	1621.65	11.2027
ENST00000478917	362	197.822	0	0
ENST00000373312	3957	4743.86	3810.63	24.9198
ENST00000468379	828	770.354	8.70489	0.350551
ENST00000484348	654	560.601	0	0
ENST00000465154	483	419.809	16.0134	1.18334
ENST00000476091	386	221.105	0	0
ENST00000245407	3237	3209.72	252.4	2.4395
ENST00000437841	850	839.644	6.20881	0.229399
ENST00000415928	720	593.77	0	0
ENST00000461013	10435	10275.9	90.2737	0.272532
ENST00000448810	852	685.866	0	0
ENST00000479605	561	415.878	0	0
ENST00000447841	998	838.023	25.6588	0.949857
ENST00000475308	3693	3453.33	12.4724	0.112044
ENST00000435065	1746	1728.54	0	0
ENST00000430334	5263	6060.49	295.443	1.51232
ENST00000580404	2628	3013.49	24.5825	0.253066
ENST00000579197	4995	5752.63	2.03947e-07	1.09984e-09
ENST00000581448	3292	3646.56	41.0849	0.349524
ENST00000591580	650	572.793	0	0
ENST00000579131	499	332.936	0	0
ENST00000585506	332	175.765	1.25388	0.22131
ENST00000590991	327	164.354	0	0
ENST00000583150	479	360.603	10.0413	0.863851
ENST00000446609	2825	2967.34	0	0
ENST00000582035	1834	1945.97	0	0
ENST00000580205	2385	2415.26	19.0835	0.245117
ENST00000582119	572	405.866	0	0
ENST00000584420	603	455.881	0	0
ENST00000589780	587	451.945	0	0
ENST00000586562	550	434.335	10.5409	0.752886
ENST00000586084	553	424.986	5.53155	0.403785
ENST00000581932	1163	1025.77	11.029	0.333554
ENST00000421073	4995	5752.63	2.03947e-07	1.09984e-09
ENST00000265018	6622	6499.64	43.7047	0.208601
ENST00000358227	2755	2211.58	1913.96	26.8478
ENST00000484082	547	340.688	24.6939	2.2486
ENST00000469050	458	312.892	494.345	49.0133
ENST00000290219	2221	2221.84	199.733	2.78879
ENST00000439213	906	763.913	5.83348	0.236898
ENST00000381995	1742	1551.04	248.63	4.9729
ENST00000545369	966	807.773	16.9289	0.650158
ENST00000405436	1684	1486.48	535.784	11.1817
ENST00000421802	727	589.385	1.58654	0.0835086
ENST00000288607	1391	1448.73	414.909	8.88473
ENST00000404674	774	720.576	484.906	20.8764
ENST00000252329	1007	1012.73	18.4956	0.566568
ENST00000343459	1901	1863.33	0	0
ENST00000429371	1926	1896.89	247.163	4.04222
ENST00000527740	2056	2025.23	5.73283	0.087816
ENST00000534337	903	754.247	13.4073	0.551451
ENST00000534445	582	473.087	2.69654	0.176825
ENST00000510297	899	665.112	0	0
ENST00000382275	3087	2654.07	0	0
ENST00000507958	3542	3091.29	14.8354	0.14888
ENST00000506372	2432	2265.87	0	0
ENST00000502796	2386	2219.87	0	0
ENST00000515257	1476	1309.87	0	0
ENST00000511273	2318	2151.87	0	0
ENST00000508350	578	402.222	2.63294	0.203073
ENST00000511423	562	395.866	0	0
ENST00000507632	657	490.866	0	0
ENST00000503132	498	331.936	0	0
ENST00000274170	2885	2718.87	0	0
ENST00000381042	3372	2959.38	378.926	3.97221
ENST00000442940	652	515.517	234.017	14.0826
ENST00000444736	2752	2379.16	87.4824	1.14071
ENST00000537427	2559	2184.73	0	0
ENST00000334287	940	834.793	15	0.55743
ENST00000441618	2483	2825.72	1492.4	16.3846
ENST00000449876	1909	2099.99	0	0
ENST00000274867	6194	6682.32	414.434	1.924
ENST00000398904	6220	6716.83	0	0
ENST00000475489	772	666.875	3.44952	0.160469
ENST00000494405	702	566.484	1.26511	0.0692818
ENST00000491083	578	411.866	0	0
ENST00000496787	294	133.937	3.24955	0.752663
ENST00000538976	6221	6720.38	0	0
ENST00000405961	829	724.024	0	0
ENST00000261636	3241	2590.38	2494.6	29.8755
ENST00000539055	1231	869.146	38.7914	1.38459
ENST00000536227	1322	938.905	912.61	30.1538
ENST00000551688	470	288.258	0	0
ENST00000550597	768	538.633	4.9366	0.284324
ENST00000551828	776	579.656	0	0
ENST00000551671	879	669.696	12.6384	0.585455
ENST00000551092	731	534.906	41.8766	2.42869
ENST00000549283	566	380.695	15.8747	1.29362
ENST00000549302	725	529.154	33.7765	1.98021
ENST00000548070	590	435.32	5.02686	0.358234
ENST00000233331	1261	1279.88	279.38	6.77178
ENST00000431187	559	433.652	0	0
ENST00000452361	2040	2227.16	0	0
ENST00000494986	615	492.693	0	0
ENST00000441673	1668	1753.46	254.618	4.50475
ENST00000409917	796	712.7	4.80773	0.209272
ENST00000471577	818	722.3	9.0634	0.389271
ENST00000473618	779	612.866	0	0
ENST00000409493	623	516.623	23.9562	1.43854
ENST00000469849	689	522.866	0	0
ENST00000455562	617	475.498	0	0
ENST00000474490	462	321.302	0	0
ENST00000232219	898	869.13	805.668	28.7574
ENST00000483943	1935	1842.02	4.92501	0.0829453
ENST00000487424	1072	905.866	0	0
ENST00000492918	1487	1440.33	9.86641	0.212508
ENST00000391548	2524	2812.39	1948.63	21.4947
ENST00000265986	5877	4764.6	3372.28	21.9571
ENST00000496903	1867	1479.56	142.902	2.9963
ENST00000478361	3198	2623.58	70.6033	0.834849
ENST00000463640	506	339.936	0	0
ENST00000462988	482	251.107	7.5628	0.934333
ENST00000492362	747	520.825	26.3855	1.57164
ENST00000436178	772	536.201	20.0588	1.16053
ENST00000371581	4480	3558.25	0	0
ENST00000222032	523	451.14	195.429	13.4387
ENST00000597255	502	404.909	5.57071	0.426807
ENST00000379719	6191	4889	25277.2	160.394
ENST00000533233	578	428.68	4.44452	0.32164
ENST00000527431	607	414.532	19.3571	1.44864
ENST00000533680	639	400.156	6.06865	0.47048
ENST00000528833	355	191.078	2.25719	0.366468
ENST00000531235	283	124.117	0	0
ENST00000530037	347	183.321	0	0
ENST00000220062	2636	2821.76	658.988	7.24495
ENST00000421977	1523	1601.2	22.0117	0.426466
ENST00000434605	982	923.669	0	0
ENST00000317103	811	741.321	0	0
ENST00000498127	746	539.428	5.87725	0.338002
ENST00000455809	1213	1015.95	191.239	5.83956
ENST00000273037	1297	1127.52	162.937	4.48307
ENST00000457498	2558	2294.93	20.4376	0.276273
ENST00000486090	2768	2397.18	22.0138	0.284887
ENST00000414736	648	453.026	12.4969	0.855769
ENST00000444133	1619	1407.9	7.38905	0.162815
ENST00000460246	535	335.346	6.3161	0.584297
ENST00000411947	1078	908.621	0	0
ENST00000417723	992	851.293	15.115	0.550817
ENST00000494388	1036	885.652	3.77236	0.132138
ENST00000478195	2316	2538.68	0	0
ENST00000492105	2772	3112.26	142.864	1.42405
ENST00000472578	2687	3028.09	281.77	2.88672
ENST00000480780	3194	3643.32	117.477	1.00031
ENST00000416548	3278	3784.44	46.8773	0.384272
ENST00000469276	1037	1022.97	0	0
ENST00000463656	1141	1189.2	11.474	0.299323
ENST00000477761	1009	1041.64	14.8622	0.442632
ENST00000470552	1027	1078.46	2.43681	0.0700963
ENST00000463248	1020	1071.68	55.7934	1.61508
ENST00000477261	754	724.03	1.24124	0.0531838
ENST00000412959	640	626.114	1.5189	0.0752583
ENST00000548778	2956	3451.29	15.7662	0.141718
ENST00000229214	4075	3038.52	2313.88	23.6241
ENST00000438169	975	659.743	196.176	9.22462
ENST00000551070	673	385.022	98.0364	7.89914
ENST00000550023	855	559.086	33.102	1.83676
ENST00000550898	694	448.227	34.1985	2.36694
ENST00000308219	4089	4745.54	189.704	1.24013
ENST00000529433	3211	3726.55	0	0
ENST00000528841	3586	4163	271.445	2.0228
ENST00000531197	3163	3682.27	12.1889	0.10269
ENST00000526678	2091	2339.85	113.949	1.51078
ENST00000528596	581	414.866	0	0
ENST00000524702	580	445.548	0	0
ENST00000528710	3528	4026.23	0	0
ENST00000382179	3576	4243.19	41.2131	0.301316
ENST00000529951	1934	2220.01	125.704	1.7566
ENST00000531078	600	535.487	0	0
ENST00000533606	2319	2606.37	129.711	1.5439
ENST00000526768	1956	2278.93	51.8253	0.705485
ENST00000531932	709	674.927	33.4624	1.53808
ENST00000308230	3277	3790.93	392.798	3.21441
ENST00000544817	1764	2022.23	3.88473e-07	5.95949e-09
ENST00000233242	14121	12737.5	64	0.155874
ENST00000399256	3128	2961.87	0	0
ENST00000382247	4548	4020.16	2709.88	20.9115
ENST00000507768	757	622.663	41.0476	2.04509
ENST00000507731	533	393.936	59.8793	4.71551
ENST00000536863	2589	2273.23	27.4314	0.374355
ENST00000381032	1171	1167.39	7.06129	0.187649
ENST00000453306	994	935.892	0	0
ENST00000444481	958	791.866	0	0
ENST00000440654	775	713.083	0	0
ENST00000381029	756	683.434	0	0
ENST00000440465	2514	1880.21	295.751	4.87976
ENST00000543053	643	410.65	0	0
ENST00000529857	906	912.859	2.4401	0.0829243
ENST00000533035	2180	2330.9	8.63297	0.114898
ENST00000308110	2392	2663.29	765.594	8.9178
ENST00000525768	923	983.239	3.90964	0.123355
ENST00000524647	1817	1906.41	193.861	3.15465
ENST00000529374	1232	1266.52	27.3693	0.670395
ENST00000533555	547	437.253	0	0
ENST00000531905	3420	3821.17	35.0693	0.284714
ENST00000530111	692	632.88	4.08629	0.200302
ENST00000530928	1793	1910.77	72.3072	1.17395
ENST00000525147	482	347.614	32.1756	2.87149
ENST00000525224	285	125.961	0	0
ENST00000529786	759	699.087	8.40429	0.372948
ENST00000530282	755	713.703	20.0692	0.872349
ENST00000533519	694	583.005	56.3216	2.99696
ENST00000529742	733	653.493	30.2181	1.43451
ENST00000525006	434	287.706	4	0.43131
ENST00000229812	3576	3211.63	2037	19.6763
ENST00000425144	3627	4181.51	3700.89	27.4569
ENST00000446350	863	811.377	21.415	0.818792
ENST00000474299	728	656.193	9.85251	0.465793
ENST00000459794	612	549.196	1.99187	0.112515
ENST00000476714	793	765.844	3.28339	0.133002
ENST00000497172	845	805.89	0	0
ENST00000473729	885	823.661	0	0
ENST00000470738	450	332.496	1.36963	0.127789
ENST00000489089	662	589.011	8.31385	0.437882
ENST00000461732	1007	988.497	0	0
ENST00000473547	658	491.866	0	0
ENST00000455956	284	125.052	0	0
ENST00000370200	1913	2036.02	14.7465	0.224691
ENST00000477979	754	657.134	4.69858	0.221815
ENST00000470106	301	140.317	0	0
ENST00000477267	1096	1096.52	1.35873	0.0384411
ENST00000465807	1134	1191.06	2.19615	0.0572017
ENST00000608812	665	592.876	2	0.104651
ENST00000479235	3121	2616.67	62.0247	0.735351
ENST00000290795	3599	3198.31	4765.36	46.2225
ENST00000467032	592	385.917	132.118	10.6206
ENST00000487436	560	357.849	0	0
ENST00000468724	559	384.485	13.1664	1.06235
ENST00000498128	559	413.572	5.68878	0.426723
ENST00000496278	1529	1226.23	38.8822	0.983684
ENST00000495616	594	421.738	2.79996	0.205962
ENST00000488278	995	688.269	69.2869	3.12299
ENST00000480941	850	561.279	109.394	6.04635
ENST00000480083	964	698.891	0	0
ENST00000493083	725	462.56	5.46162	0.366295
ENST00000460859	559	331.546	10.6117	0.992934
ENST00000355105	3736	3351.26	2660.93	24.6322
ENST00000444974	1053	944.381	28.6598	0.941464
ENST00000439865	602	411.719	3.12088	0.235155
ENST00000413638	712	557.231	2.49976	0.139168
ENST00000423640	847	708.013	242.019	10.6044
ENST00000444192	610	427.955	30.437	2.20639
ENST00000440361	962	839.791	29.4139	1.08657
ENST00000443974	952	830.468	65.9913	2.46514
ENST00000416886	585	406.352	77.0784	5.88448
ENST00000436205	815	603.043	393.613	20.2488
ENST00000551797	698	534.958	0	0
ENST00000552514	739	583.714	340.286	18.0851
ENST00000338682	3938	3203.58	339.916	3.29166
ENST00000508916	542	368.303	17.0836	1.43897
ENST00000244289	3813	4441.16	258.705	1.80712
ENST00000597620	915	940.209	89.851	2.96467
ENST00000599918	824	786.36	0	0
ENST00000600224	812	770.513	27.8432	1.12103
ENST00000602000	722	671.106	49.1049	2.26993
ENST00000599783	1367	1554.53	135.931	2.71266
ENST00000599211	738	744.002	0	0
ENST00000597001	759	704.811	0	0
ENST00000601189	335	206.534	3.8091	0.57215
ENST00000367245	3030	2491.65	5.18292	0.0645306
ENST00000529453	724	517.837	3.26587	0.195652
ENST00000532295	2389	2010.91	2.55122	0.0393581
ENST00000524630	6553	6320.2	73.5479	0.361009
ENST00000529919	4780	4727.28	1841.29	12.0834
ENST00000533189	498	315.527	2.23253	0.219503
ENST00000529526	6099	5902.3	4.43138	0.0232914
ENST00000426142	5800	5569.8	1140.58	6.35277
ENST00000399050	6313	6136.97	2.93211e-05	1.48219e-07
ENST00000361391	6232	6061.52	48.8453	0.249988
ENST00000361332	6295	6120.33	0.000615612	3.1204e-06
ENST00000532463	5749	5517.46	378.728	2.12945
ENST00000529986	5727	5499.35	3859.98	21.7747
ENST00000358694	6135	5944.9	3144.34	16.4083
ENST00000532787	5751	5547.63	0.00140536	7.85887e-06
ENST00000533667	4990	4658.15	5.41904e-05	3.609e-07
ENST00000532649	6026	5833.96	197.746	1.05153
ENST00000528621	5907	5721.42	0	0
ENST00000530748	5925	5738.06	0	0
ENST00000428599	6016	5833.18	17.3531	0.0922892
ENST00000527467	5071	4733.6	0	0
ENST00000528232	5745	5515.99	135.737	0.763402
ENST00000531014	5053	4716.97	0	0
ENST00000526772	4966	4609.88	2550.64	17.1648
ENST00000529873	5931	5769.7	0	0
ENST00000525902	4984	4626.51	47.981	0.321732
ENST00000532844	6012	5790.61	0	0
ENST00000526357	5994	5774.23	0	0
ENST00000530094	5814	5606.44	0	0
ENST00000415361	5832	5623.08	0	0
ENST00000532245	5655	5426.26	1307.9	7.4774
ENST00000534579	6024	5829.13	2190.22	11.6563
ENST00000526938	3489	3450.23	173.753	1.56229
ENST00000524579	505	295.987	1.30276	0.136543
ENST00000530068	579	444.204	0	0
ENST00000534647	866	828.328	50.306	1.88406
ENST00000527599	572	373.117	2.06083	0.171346
ENST00000530720	832	668.232	12.4682	0.578836
ENST00000531007	848	600.682	6.32737	0.326781
ENST00000525821	545	324.373	15.4183	1.47459
ENST00000399039	5188	5152.67	0	0
ENST00000360682	6286	6116.67	3.70787e-05	1.88056e-07
ENST00000361796	6244	6051.77	631.992	3.23972
ENST00000432196	3123	2956.87	0	0
ENST00000292090	1017	967.811	513.032	16.4449
ENST00000581236	408	243.313	49.2502	6.27944
ENST00000394933	784	680.646	110.616	5.04168
ENST00000580518	578	439.792	47.7089	3.36535
ENST00000559089	1464	1627.99	18.1541	0.34594
ENST00000561387	7377	7805.96	113.78	0.452186
ENST00000558802	640	473.866	0	0
ENST00000502113	1381	1538.32	7.56513	0.152563
ENST00000259939	5036	4462.34	321.665	2.23625
ENST00000486622	457	316.361	16.492	1.61721
ENST00000429054	999	874.771	2.99523	0.106222
ENST00000592179	3361	2780.48	36.8449	0.411088
ENST00000591280	3597	3065.35	50.1878	0.507922
ENST00000322980	1658	1442.41	5.23548	0.112602
ENST00000587763	694	527.866	0	0
ENST00000591617	559	460.393	1.46758	0.09889
ENST00000586511	577	410.866	0	0
ENST00000586087	583	483.793	13.0405	0.836205
ENST00000585908	846	619.416	69.8807	3.49988
ENST00000284207	2017	1664.75	0	0
ENST00000400553	105	12.9592	0	0
ENST00000424383	3845	4605.81	394.083	2.65436
ENST00000561626	3742	4482.45	0	0
ENST00000541472	2421	2817.6	30.9204	0.340443
ENST00000251496	4661	3709.44	3304.88	27.6392
ENST00000514176	3017	2338.32	2562.68	33.9991
ENST00000513226	795	518.768	3.93905	0.235557
ENST00000509719	537	283.154	44.9649	4.92639
ENST00000510063	807	477.117	56.211	3.65489
ENST00000596729	258	102.787	15	4.52723
ENST00000319420	2860	2574.29	1563.94	18.847
ENST00000367244	1584	1147.03	0	0
ENST00000367243	1581	1141.11	0	0
ENST00000431366	1257	798.967	1	0.0388284
ENST00000599897	1983	1871.61	12.4835	0.206918
ENST00000382528	1423	1256.87	0	0
ENST00000376358	1176	1086.86	0	0
ENST00000262648	6314	5279.63	6236.14	36.643
ENST00000481896	797	577.166	14.2665	0.766824
ENST00000488294	704	541.847	112.522	6.44227
ENST00000374660	4762	4595.87	0	0
ENST00000602533	4458	4291.87	0	0
ENST00000475522	438	272.284	0	0
ENST00000361713	4405	4238.87	0	0
ENST00000471499	1724	1812.36	0	0
ENST00000463490	1925	2162.2	2.64956	0.038015
ENST00000379756	1580	1733.12	31.3504	0.561169
ENST00000396045	2524	2357.28	0	0
ENST00000310758	4022	3990.01	292.152	2.2715
ENST00000396040	1982	1873.19	0	0
ENST00000442504	3154	3054.67	18.3281	0.186137
ENST00000497024	877	710.866	0	0
ENST00000487843	568	401.866	0	0
ENST00000448602	2621	2482.22	52.3834	0.654683
ENST00000464262	549	382.866	0	0
ENST00000420636	881	670.252	0	0
ENST00000472359	570	392.443	0	0
ENST00000433246	580	384.618	5.90326	0.476146
ENST00000487336	655	455.919	0	0
ENST00000424212	610	404.387	2.5698	0.197143
ENST00000455119	576	414.575	0	0
ENST00000455879	650	476.152	0	0
ENST00000463390	2876	2464.31	7.94892	0.100067
ENST00000453399	503	336.936	0	0
ENST00000445322	858	691.866	0	0
ENST00000479447	591	420.396	6	0.442762
ENST00000341056	2485	2354.42	217.639	2.86768
ENST00000361983	2534	2177.89	2737.83	38.9985
ENST00000481912	366	175.741	7.18698	1.26868
ENST00000607252	1185	1113.74	74.2009	2.06683
ENST00000605935	3836	3828.28	47.2305	0.382734
ENST00000606599	525	353.671	2.24299	0.196746
ENST00000361428	8006	7763.16	2487.53	9.94048
ENST00000318149	3432	3360.02	0	0
ENST00000156109	1735	1845.47	469	7.88395
ENST00000597767	183	46.7869	4.25663	2.82241
ENST00000451188	4895	5831.48	959.091	5.10222
ENST00000438774	1140	1173.05	3.95895	0.104699
ENST00000294244	2024	2352.14	4890.09	64.4959
ENST00000540893	554	447.17	63.8943	4.43269
ENST00000535820	729	632.276	61.0156	2.99373
ENST00000399231	12225	10909.2	1153.39	3.27991
ENST00000356338	11971	10601.6	913.983	2.6745
ENST00000553916	5989	5408.46	61.9373	0.355269
ENST00000399229	1758	1544.59	77.0686	1.5479
ENST00000465290	583	361.889	8.24083	0.706436
ENST00000399228	684	501.627	0	0
ENST00000568914	693	517.271	7.22221	0.433142
ENST00000556196	3008	2629.97	0	0
ENST00000469611	500	240.993	2.98425	0.384157
ENST00000561810	435	269.338	0	0
ENST00000399233	12211	10895.7	0.00631063	1.79678e-05
ENST00000358212	12051	10647.8	0	0
ENST00000508956	2422	2470.91	1	0.0125551
ENST00000423778	2345	2178.87	0	0
ENST00000503669	2003	1836.87	0	0
ENST00000506319	4043	4326.36	7.00367	0.0502205
ENST00000508041	725	558.866	0	0
ENST00000468480	1105	883.382	25.2364	0.886253
ENST00000346166	3276	2588.6	668.374	8.01
ENST00000381588	3867	3348.1	145.133	1.34476
ENST00000381570	3398	2723.98	131.467	1.49724
ENST00000498039	855	624.094	0	0
ENST00000476347	633	466.866	0	0
ENST00000474280	333	198.342	5.95167	0.930897
ENST00000399762	1524	1225.22	36.838	0.932742
ENST00000600536	2242	2420.23	0	0
ENST00000427025	7500	7860.04	531.642	2.09833
ENST00000343505	6535	6919.63	990.956	4.44273
ENST00000342260	736	569.866	0	0
ENST00000426841	947	729.527	10.642	0.452541
ENST00000491526	506	350.215	57.7727	5.1176
ENST00000533765	568	401.866	0	0
ENST00000479393	471	314.723	1.78754	0.1762
ENST00000534376	609	422.9	3.2013	0.234838
ENST00000468095	459	293.06	0	0
ENST00000367201	2431	2651.17	138.325	1.6186
ENST00000367202	2434	2675.35	694.488	8.05307
ENST00000367197	843	747.547	23.3632	0.969552
ENST00000422072	671	555.99	0	0
ENST00000472340	796	645.297	0	0
ENST00000492392	604	437.866	0	0
ENST00000422699	653	491.169	0	0
ENST00000452983	577	406.154	9.08593	0.693996
ENST00000444817	443	277.202	0	0
ENST00000477125	796	664.406	2.29551	0.107182
ENST00000429525	547	490.484	1.00596	0.0636262
ENST00000367199	2486	2765.05	83.1106	0.932464
ENST00000367198	1431	1429.08	92.8095	2.01471
ENST00000256442	2169	1781.67	4527.04	78.825
ENST00000506572	1331	1055.82	8123.99	238.703
ENST00000508407	780	561.533	76.0511	4.20154
